#
#K.A. Peterson, M.K. Kesharwani, and J.M.L. Martin, Mol. Phys. 113, 1551 (2015)N. Sylvetsky, K.A. Peterson, A. Karton, and J.M.L. Martin, J. Chem. Phys. 144, 214101 (2016)Nonrelativistic correlation consistent polarized  Valence Quintuple- Basis Set for H
#

#BASIS SET:
H s
1.776776E+03 4.4000000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.540177E+02 3.7200000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
5.469804E+01 2.0940000E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.501834E+01 8.8630000E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
4.915078E+00 3.0540000E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.794924E+00 9.0342000E-02 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
7.107160E-01 2.1323900E-01 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.048020E-01 3.5235000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
1.380460E-01 3.3965700E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
6.215700E-02 1.0733000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
H p
5.000900E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.143900E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
9.191000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
3.940000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
1.689000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
H d
1.310400E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
5.777000E-01 0.0000000E+00 1.0000000E+00 0.0000000E+00
2.547000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00
H f
6.427000E-01 1.0000000E+00 0.0000000E+00
3.330000E-01 0.0000000E+00 1.0000000E+00
H g
5.575000E-01 1.0000000E+00
#BASIS SET:
He s
4.785000E+03 6.0000000E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
7.170000E+02 4.7000000E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.632000E+02 2.4400000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
4.626000E+01 1.0120000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.510000E+01 3.4860000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
5.437000E+00 9.8410000E-04 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.088000E+00 2.1631000E-03 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
8.297000E-01 3.4905000E-03 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.366000E-01 3.4660000E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
1.369000E-01 1.1519000E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
4.473000E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
He p
1.413170E+01 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
5.482800E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.127200E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
8.253000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
3.202000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
He d
4.369100E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
1.515400E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
5.256000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00
He f
8.373000E-01 1.0000000E+00 0.0000000E+00
4.064000E-01 0.0000000E+00 1.0000000E+00
He g
6.712000E-01 1.0000000E+00
#BASIS SET:
B s
2.104000E+05 5.8300000E-06 -1.1800000E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.150000E+04 4.5320000E-05 -9.1500000E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
7.169000E+03 2.3838000E-04 -4.8190000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.030000E+03 1.0057000E-03 -2.0306000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
6.625000E+02 3.6449600E-03 -7.3917000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.392000E+02 1.1736280E-02 -2.3860300E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
9.326000E+01 3.3807020E-02 -6.9865400E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.864000E+01 8.5565930E-02 -1.8115940E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.678000E+01 1.8260322E-01 -4.1231290E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
7.541000E+00 3.0583760E-01 -7.7813530E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.482000E+00 3.4080347E-01 -1.2123181E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.618000E+00 1.7535036E-01 -1.0843020E-01 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
6.270000E-01 1.7218340E-02 1.1016510E-01 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.934000E-01 -2.3197700E-03 4.1921850E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.310000E-01 1.0174800E-03 4.7252922E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
5.815000E-02 -1.8483000E-04 1.4294499E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
2.300000E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
B p
1.925000E+02 1.3490000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
4.564000E+01 1.1474100E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.475000E+01 5.8479300E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
5.503000E+00 2.1170910E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.222000E+00 6.2668720E-02 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
9.590000E-01 1.5302764E-01 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
4.314000E-01 2.7797889E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.969000E-01 3.5888912E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
9.033000E-02 2.7950147E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
4.066000E-02 7.5326470E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
1.365000E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
B d
4.374800E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.813300E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
7.516000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
3.115000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
1.291000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
B f
1.453000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
7.020000E-01 0.0000000E+00 1.0000000E+00 0.0000000E+00 0.0000000E+00
3.391000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00 0.0000000E+00
1.638000E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1.0000000E+00
B g
7.275000E-01 1.0000000E+00 0.0000000E+00 0.0000000E+00
3.806000E-01 0.0000000E+00 1.0000000E+00 0.0000000E+00
1.991000E-01 0.0000000E+00 0.0000000E+00 1.0000000E+00
B h
4.849000E-01 1.0000000E+00 0.0000000E+00
2.407000E-01 0.0000000E+00 1.0000000E+00
#BASIS SET:
C s
3.121000E+05 5.6700000E-06 -1.2100000E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
4.674000E+04 4.4100000E-05 -9.3900000E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.064000E+04 2.3190000E-04 -4.9470000E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.013000E+03 9.7897000E-04 -2.0857000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
9.828000E+02 3.5516300E-03 -7.6015000E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
3.548000E+02 1.1440610E-02 -2.4546900E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.384000E+02 3.2998550E-02 -7.2015300E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
5.735000E+01 8.4053470E-02 -1.8807420E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
2.492000E+01 1.8067613E-01 -4.3250010E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
1.123000E+01 3.0491140E-01 -8.2597330E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
5.201000E+00 3.4141570E-01 -1.2857592E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
